	0	1	2	3	4	5	6
0				Media		Historico	
2529				230.8538126			
2530				230.8538126			
2531				230.8538126			
2532				230.8538126			
2533				230.8538126			
2534				230.8538126			
2535				230.8538126			
2536				230.8538126			
2537				230.8538126			
2538				230.8538126			
2539				230.8538126			
2540				230.8538126			
2541				230.8538126			
2542				230.8538126			
2543				230.8538126			
2544				230.8538126			
2545				230.8538126			
2546				230.8538126			
2547				230.8538126			
2548				230.8538126			
2549				230.8538126			
2550				230.8538126			
2551				230.8538126			
2552				230.8538126			
2553				230.8538126			
2554				230.8538126			
2555				230.8538126			
2556				230.8538126			
2557				230.8538126			
2558				230.8538126			
2559				230.8538126			
2560				230.8538126			
2561				230.8538126			
2562				230.8538126			
2563				230.8538126			
2564				230.8538126			
2565				230.8538126			
2566				230.8538126			
2567				230.8538126			
2568				230.8538126			
2569				230.8538126			
2570				230.8538126			
2571				230.8538126			
2572				230.8538126			
2573				230.8538126			
2574				230.8538126			
2575				230.8538126			
2576				230.8538126			
2577				230.8538126			
2578				230.8538126			
2579				230.8538126			
2580				230.8538126			
2581				230.8538126			
2582				230.8538126			
2583				230.8538126			
2584				230.8538126			
2585				230.8538126			
2586				230.8538126			
2587				230.8538126			
2588				230.8538126			
2589				230.8538126			
2590				230.8538126			
2591				230.8538126			
2592				230.8538126			
2593				230.8538126			
2594				230.8538126			
2595				230.8538126			
2596				230.8538126			
2597				230.8538126			
2598				230.8538126			
2599				230.8538126			
2600				230.8538126			
2601				230.8538126			
2602				230.8538126			
2603				230.8538126			
2604				230.8538126			
2605				230.8538126			
2606				230.8538126			
2607				230.8538126			
2608				230.8538126			
2609				230.8538126			
2610				230.8538126			
2611				230.8538126			
2612				230.8538126			
2613				230.8538126			
2614				230.8538126			
2615				230.8538126			
2616				230.8538126			
2617				230.8538126			
2618				230.8538126			
2619				230.8538126			
2620				230.8538126			
2621				230.8538126			
2622				230.8538126			
2623				230.8538126			
2624				230.8538126			
2625				230.8538126			
2626				230.8538126			
2627				230.8538126			
2628				230.8538126			
2629				230.8538126			
2630				230.8538126			
2631				230.8538126			
2632				230.8538126			
2633				230.8538126			
2634				230.8538126			
2635				230.8538126			
2636				230.8538126			
2637				230.8538126			
2638				230.8538126			
2639				230.8538126			
2640				230.8538126			
2641				230.8538126			
2642				230.8538126			
2643				230.8538126			
2644				230.8538126			
2645				230.8538126			
2646				230.8538126			
2647				230.8538126			
2648				230.8538126			
2649				230.8538126			
2650				230.8538126			
2651				230.8538126			
2652				230.8538126			
2653				230.8538126			
2654				230.8538126			
2655				230.8538126			
2656				230.8538126			
2657				230.8538126			
2658				230.8538126			
2659				230.8538126			
2660				230.8538126			
2661				230.8538126			
2662				230.8538126			
2663				230.8538126			
2664				230.8538126			
2665				230.8538126			
2666				230.8538126			
2667				230.8538126			
2668				230.8538126			
2669				230.8538126			
2670				230.8538126			
2671				230.8538126			
2672				230.8538126			
2673				230.8538126			
2674				230.8538126			
2675				230.8538126			
2676				230.8538126			
2677				230.8538126			
2678				230.8538126			
2679				230.8538126			
2680				230.8538126			
2681				230.8538126			
2682				230.8538126			
2683				230.8538126			
2684				230.8538126			
2685				230.8538126			
2686				230.8538126			
2687				230.8538126			
2688				230.8538126			
2689				230.8538126			
2690				230.8538126			
2691				230.8538126			
2692				230.8538126			
2693				230.8538126			
2694				230.8538126			
2695				230.8538126			
2696				230.8538126			
2697				230.8538126			
2698				230.8538126			
2699				230.8538126			
2700				230.8538126			
2701				230.8538126			
2702				230.8538126			
2703				230.8538126			
2704				230.8538126			
2705				230.8538126			
2706				230.8538126			
2707				230.8538126			
2708				230.8538126			
2709				230.8538126			
2710				230.8538126			
2711				230.8538126			
2712				230.8538126			
2713				230.8538126			
2714				230.8538126			
2715				230.8538126			
2716				230.8538126			
2717				230.8538126			
2718				230.8538126			
2719				230.8538126			
2720				230.8538126			
2721				230.8538126			
2722				230.8538126			
2723				230.8538126			
2724				230.8538126			
2725				230.8538126			
2726				230.8538126			
2727				230.8538126			
2728				230.8538126			
2729				230.8538126			
2730				230.8538126			
2731				230.8538126			
2732				230.8538126			
2733				230.8538126			
2734				230.8538126			
2735				230.8538126			
2736				230.8538126			
2737				230.8538126			
2738				230.8538126			
2739				230.8538126			
2740				230.8538126			
2741				230.8538126			
2742				230.8538126			
2743				230.8538126			
2744				230.8538126			
2745				230.8538126			
2746				230.8538126			
2747				230.8538126			
2748				230.8538126			
2749				230.8538126			
2750				230.8538126			
2751				230.8538126			
2752				230.8538126			
2753				230.8538126			
2754				230.8538126			
2755				230.8538126			
2756				230.8538126			
2757				230.8538126			
2758				230.8538126			
2759				230.8538126			
2760				230.8538126			
2761				230.8538126			
2762				230.8538126			
2763				230.8538126			
2764				230.8538126			
2765				230.8538126			
2766				230.8538126			
2767				230.8538126			
2768				230.8538126			
2769				230.8538126			
2770				230.8538126			
2771				230.8538126			
2772				230.8538126			
2773				230.8538126			
2774				230.8538126			
2775				230.8538126			
2776				230.8538126			
2777				230.8538126			
2778				230.8538126			
2779				230.8538126			
2780				230.8538126			
2781				230.8538126			
2782				230.8538126			
2783				230.8538126			
2784				230.8538126			
2785				230.8538126			
2786				230.8538126			
2787				230.8538126			
2788				230.8538126			
2789				230.8538126			
2790				230.8538126			
2791				230.8538126			
2792				230.8538126			
2793				230.8538126			
2794				230.8538126			
2795				230.8538126			
2796				230.8538126			
2797				230.8538126			
2798				230.8538126			
2799				230.8538126			
2800				230.8538126			
2801				230.8538126			
2802				230.8538126			
2803				230.8538126			
2804				230.8538126			
2805				230.8538126			
2806				230.8538126			
2807				230.8538126			
2808				230.8538126			
2809				230.8538126			
2810				230.8538126			
2811				230.8538126			
2812				230.8538126			
2813				230.8538126			
2814				230.8538126			
2815				230.8538126			
2816				230.8538126			
2817				230.8538126			
2818				230.8538126			
2819				230.8538126			
2820				230.8538126			
2821				230.8538126			
2822				230.8538126			
2823				230.8538126			
2824				230.8538126			
2825				230.8538126			
2826				230.8538126			
2827				230.8538126			
2828				230.8538126			
2829				230.8538126			
2830				230.8538126			
2831				230.8538126			
2832				230.8538126			
2833				230.8538126			
2834				230.8538126			
2835				230.8538126			
2836				230.8538126			
2837				230.8538126			
2838				230.8538126			
2839				230.8538126			
2840				230.8538126			
2841				230.8538126			
2842				230.8538126			
2843				230.8538126			
2844				230.8538126			
2845				230.8538126			
2846				230.8538126			
2847				230.8538126			
2848				230.8538126			
2849				230.8538126			
2850				230.8538126			
2851				230.8538126			
2852				230.8538126			
2853				230.8538126			
2854				230.8538126			
2855				230.8538126			
2856				230.8538126			
2857				230.8538126			
2858				230.8538126			
2859				230.8538126			
2860				230.8538126			
2861				230.8538126			
2862				230.8538126			
2863				230.8538126			
2864				230.8538126			
2865				230.8538126			
2866				230.8538126			
2867				230.8538126			
2868				230.8538126			
2869				230.8538126			
2870				230.8538126			
2871				230.8538126			
2872				230.8538126			
2873				230.8538126			
2874				230.8538126			
2875				230.8538126			
2876				230.8538126			
2877				230.8538126			
2878				230.8538126			
2879				230.8538126			
2880				230.8538126			
2881				230.8538126			
2882				230.8538126			
2883				230.8538126			
2884				230.8538126			
2885				230.8538126			
2886				230.8538126			
2887				230.8538126			
2888				230.8538126			
2889				230.8538126			
2890				230.8538126			
2891				230.8538126			
2892				230.8538126			
2893				230.8538126			
2894				230.8538126			
2895				230.8538126			
2896				230.8538126			
2897				230.8538126			
2898				230.8538126			
2899				230.8538126			
2900				230.8538126			
2901				230.8538126			
2902				230.8538126			
2903				230.8538126			
2904				230.8538126			
2905				230.8538126			
2906				230.8538126			
2907				230.8538126			
2908				230.8538126			
2909				230.8538126			
2910				230.8538126			
2911				230.8538126			
2912				230.8538126			
2913				230.8538126			
2914				230.8538126			
2915				230.8538126			
2916				230.8538126			
2917				230.8538126			
2918				230.8538126			
2919				230.8538126			
2920				230.8538126			
2921				230.8538126			
2922				230.8538126			
2923				230.8538126			
2924				230.8538126			
2925				230.8538126			
2926				230.8538126			
2927				230.8538126			
2928				230.8538126			
2929				230.8538126			
2930				230.8538126			
2931				230.8538126			
2932				230.8538126			
2933				230.8538126			
2934				230.8538126			
2935				230.8538126			
2936				230.8538126			
2937				230.8538126			
2938				230.8538126			
2939				230.8538126			
2940				230.8538126			
2941				230.8538126			
2942				230.8538126			
2943				230.8538126			
2944				230.8538126			
2945				230.8538126			
2946				230.8538126			
2947				230.8538126			
2948				230.8538126			
2949				230.8538126			
2950				230.8538126			
2951				230.8538126			
2952				230.8538126			
2953				230.8538126			
2954				230.8538126			
2955				230.8538126			
2956				230.8538126			
2957				230.8538126			
2958				230.8538126			
2959				230.8538126			
2960				230.8538126			
2961				230.8538126			
2962				230.8538126			
2963				230.8538126			
2964				230.8538126			
2965				230.8538126			
2966				230.8538126			
2967				230.8538126			
2968				230.8538126			
2969				230.8538126			
2970				230.8538126			
2971				230.8538126			
2972				230.8538126			
2973				230.8538126			
2974				230.8538126			
2975				230.8538126			
2976				230.8538126			
2977				230.8538126			
2978				230.8538126			
2979				230.8538126			
2980				230.8538126			
2981				230.8538126			
2982				230.8538126			
2983				230.8538126			
2984				230.8538126			
2985				230.8538126			
2986				230.8538126			
2987				230.8538126			
2988				230.8538126			
2989				230.8538126			
2990				230.8538126			
2991				230.8538126			
2992				230.8538126			
2993				230.8538126			
2994				230.8538126			
2995				230.8538126			
2996				230.8538126			
2997				230.8538126			
2998				230.8538126			
2999				230.8538126			
3000				230.8538126			
3001				230.8538126			
3002				230.8538126			
3003				230.8538126			
3004				230.8538126			
3005				230.8538126			
3006				230.8538126			
3007				230.8538126			
3008				230.8538126			
3009				230.8538126			
3010				230.8538126			
3011				230.8538126			
3012				230.8538126			
3013				230.8538126			
3014				230.8538126			
3015				230.8538126			
3016				230.8538126			
3017				230.8538126			
3018				230.8538126			
3019				230.8538126			
3020				230.8538126			
3021				230.8538126			
3022				230.8538126			
3023				230.8538126			
3024				230.8538126			
3025				230.8538126			
3026				230.8538126			
3027				230.8538126			
3028				230.8538126			
3029				230.8538126			
3030				230.8538126			
3031				230.8538126			
3032				230.8538126			
3033				230.8538126			
3034				230.8538126			
3035				230.8538126			
3036				230.8538126			
3037				230.8538126			
3038				230.8538126			
3039				230.8538126			
3040				230.8538126			
3041				230.8538126			
3042				230.8538126			
3043				230.8538126			
3044				230.8538126			
3045				230.8538126			
3046				230.8538126			
3047				230.8538126			
3048				230.8538126			
3049				230.8538126			
3050				230.8538126			
3051				230.8538126			
3052				230.8538126			
3053				230.8538126			
3054				230.8538126			
3055				230.8538126			
3056				230.8538126			
3057				230.8538126			
3058				230.8538126			
3059				230.8538126			
3060				230.8538126			
3061				230.8538126			
3062				230.8538126			
3063				230.8538126			
3064				230.8538126			
3065				230.8538126			
3066				230.8538126			
3067				230.8538126			
3068				230.8538126			
3069				230.8538126			
3070				230.8538126			
3071				230.8538126			
3072				230.8538126			
3073				230.8538126			
3074				230.8538126			
3075				230.8538126			
3076				230.8538126			
3077				230.8538126			
3078				230.8538126			
3079				230.8538126			
3080				230.8538126			
3081				230.8538126			
3082				230.8538126			
3083				230.8538126			
3084				230.8538126			
3085				230.8538126			
3086				230.8538126			
3087				230.8538126			
3088				230.8538126			
3089				230.8538126			
3090				230.8538126			
3091				230.8538126			
3092				230.8538126			
3093				230.8538126			
3094				230.8538126			
3095				230.8538126			
3096				230.8538126			
3097				230.8538126			
3098				230.8538126			
3099				230.8538126			
3100				230.8538126			
3101				230.8538126			
3102				230.8538126			
3103				230.8538126			
3104				230.8538126			
3105				230.8538126			
3106				230.8538126			
3107				230.8538126			
3108				230.8538126			
3109				230.8538126			
3110				230.8538126			
3111				230.8538126			
3112				230.8538126			
3113				230.8538126			
3114				230.8538126			
3115				230.8538126			
3116				230.8538126			
3117				230.8538126			
3118				230.8538126			
3119				230.8538126			
3120				230.8538126			
3121				230.8538126			
3122				230.8538126			
3123				230.8538126			
3124				230.8538126			
3125				230.8538126			
3126				230.8538126			
3127				230.8538126			
3128				230.8538126			
3129				230.8538126			
3130				230.8538126			
3131				230.8538126			
3132				230.8538126			
3133				230.8538126			
3134				230.8538126			
3135				230.8538126			
3136				230.8538126			
3137				230.8538126			
3138				230.8538126			
3139				230.8538126			
3140				230.8538126			
3141				230.8538126			
3142				230.8538126			
3143				230.8538126			
3144				230.8538126			
3145				230.8538126			
3146				230.8538126			
3147				230.8538126			
3148				230.8538126			
3149				230.8538126			
3150				230.8538126			
3151				230.8538126			
3152				230.8538126			
3153				230.8538126			
3154				230.8538126			
3155				230.8538126			
3156				230.8538126			
3157				230.8538126			
3158				230.8538126			
3159				230.8538126			
3160				230.8538126			
3161				230.8538126			
3162				230.8538126			
3163				230.8538126			
3164				230.8538126			
3165				230.8538126			
3166				230.8538126			
3167				230.8538126			
3168				230.8538126			
3169				230.8538126			
3170				230.8538126			
3171				230.8538126			
3172				230.8538126			
3173				230.8538126			
3174				230.8538126			
3175				230.8538126			
3176				230.8538126			
3177				230.8538126			
3178				230.8538126			
3179				230.8538126			
3180				230.8538126			
3181				230.8538126			
3182				230.8538126			
3183				230.8538126			
3184				230.8538126			
3185				230.8538126			
3186				230.8538126			
3187				230.8538126			
3188				230.8538126			
3189				230.8538126			
3190				230.8538126			
3191				230.8538126			
3192				230.8538126			
3193				230.8538126			
3194				230.8538126			
3195				230.8538126			
3196				230.8538126			
3197				230.8538126			
3198				230.8538126			
3199				230.8538126			
3200				230.8538126			
3201				230.8538126			
3202				230.8538126			
3203				230.8538126			
3204				230.8538126			
3205				230.8538126			
3206				230.8538126			
3207				230.8538126			
3208				230.8538126			
3209				230.8538126			
3210				230.8538126			
3211				230.8538126			
3212				230.8538126			
3213				230.8538126			
3214				230.8538126			
3215				230.8538126			
3216				230.8538126			
3217				230.8538126			
3218				230.8538126			
3219				230.8538126			
3220				230.8538126			
3221				230.8538126			
3222				230.8538126			
3223				230.8538126			
3224				230.8538126			
3225				230.8538126			
3226				230.8538126			
3227				230.8538126			
3228				230.8538126			
3229				230.8538126			
3230				230.8538126			
3231				230.8538126			
3232				230.8538126			
3233				230.8538126			
3234				230.8538126			
3235				230.8538126			
3236				230.8538126			
3237				230.8538126			
3238				230.8538126			
3239				230.8538126			
3240				230.8538126			
3241				230.8538126			
3242				230.8538126			
3243				230.8538126			
3244				230.8538126			
3245				230.8538126			
3246				230.8538126			
3247				230.8538126			
3248				230.8538126			
3249				230.8538126			
3250				230.8538126			
3251				230.8538126			
3252				230.8538126			
3253				230.8538126			
3254				230.8538126			
3255				230.8538126			
3256				230.8538126			
3257				230.8538126			
3258				230.8538126			
3259				230.8538126			
3260				230.8538126			
3261				230.8538126			
3262				230.8538126			
3263				230.8538126			
3264				230.8538126			
3265				230.8538126			
3266				230.8538126			
3267				230.8538126			
3268				230.8538126			
3269				230.8538126			
3270				230.8538126			
3271				230.8538126			
3272				230.8538126			
3273				230.8538126			
3274				230.8538126			
3275				230.8538126			
3276				230.8538126			
3277				230.8538126			
3278				230.8538126			
3279				230.8538126			
3280				230.8538126			
3281				230.8538126			
3282				230.8538126			
3283				230.8538126			
3284				230.8538126			
3285				230.8538126			
3286				230.8538126			
3287				230.8538126			
3288				230.8538126			
3289				230.8538126			
3290				230.8538126			
3291				230.8538126			
3292				230.8538126			
3293				230.8538126			
3294				230.8538126			
3295				230.8538126			
3296				230.8538126			
3297				230.8538126			
3298				230.8538126			
3299				230.8538126			
3300				230.8538126			
3301				230.8538126			
3302				230.8538126			
3303				230.8538126			
3304				230.8538126			
3305				230.8538126			
3306				230.8538126			
3307				230.8538126			
3308				230.8538126			
3309				230.8538126			
3310				230.8538126			
3311				230.8538126			
3312				230.8538126			
3313				230.8538126			
3314				230.8538126			
3315				230.8538126			
3316				230.8538126			
3317				230.8538126			
3318				230.8538126			
3319				230.8538126			
3320				230.8538126			
3321				230.8538126			
3322				230.8538126			
3323				230.8538126			
3324				230.8538126			
3325				230.8538126			
3326				230.8538126			
3327				230.8538126			
3328				230.8538126			
3329				230.8538126			
3330				230.8538126			
3331				230.8538126			
3332				230.8538126			
3333				230.8538126			
3334				230.8538126			
3335				230.8538126			
3336				230.8538126			
3337				230.8538126			
3338				230.8538126			
3339				230.8538126			
3340				230.8538126			
3341				230.8538126			
3342				230.8538126			
3343				230.8538126			
3344				230.8538126			
3345				230.8538126			
3346				230.8538126			
3347				230.8538126			
3348				230.8538126			
3349				230.8538126			
3350				230.8538126			
3351				230.8538126			
3352				230.8538126			
3353				230.8538126			
3354				230.8538126			
3355				230.8538126			
3356				230.8538126			
3357				230.8538126			
3358				230.8538126			
3359				230.8538126			
3360				230.8538126			
3361				230.8538126			
3362				230.8538126			
3363				230.8538126			
3364				230.8538126			
3365				230.8538126			
3366				230.8538126			
3367				230.8538126			
3368				230.8538126			
3369				230.8538126			
3370				230.8538126			
3371				230.8538126			
3372				230.8538126			
3373				230.8538126			
3374				230.8538126			
3375				230.8538126			
3376				230.8538126			
3377				230.8538126			
3378				230.8538126			
3379				230.8538126			
3380				230.8538126			
3381				230.8538126			
3382				230.8538126			
3383				230.8538126			
3384				230.8538126			
3385				230.8538126			
3386				230.8538126			
3387				230.8538126			
3388				230.8538126			
3389				230.8538126			
3390				230.8538126			
3391				230.8538126			
3392				230.8538126			
3393				230.8538126			
3394				230.8538126			
3395				230.8538126			
3396				230.8538126			
3397				230.8538126			
3398				230.8538126			
3399				230.8538126			
3400				230.8538126			
3401				230.8538126			
3402				230.8538126			
3403				230.8538126			
3404				230.8538126			
3405				230.8538126			
3406				230.8538126			
3407				230.8538126			
3408				230.8538126			
3409				230.8538126			
3410				230.8538126			
3411				230.8538126			
3412				230.8538126			
3413				230.8538126			
3414				230.8538126			
3415				230.8538126			
3416				230.8538126			
3417				230.8538126			
3418				230.8538126			
3419				230.8538126			
3420				230.8538126			
3421				230.8538126			
3422				230.8538126			
3423				230.8538126			
3424				230.8538126			
3425				230.8538126			
3426				230.8538126			
3427				230.8538126			
3428				230.8538126			
3429				230.8538126			
3430				230.8538126			
3431				230.8538126			
3432				230.8538126			
3433				230.8538126			
3434				230.8538126			
3435				230.8538126			
3436				230.8538126			
3437				230.8538126			
3438				230.8538126			
3439				230.8538126			
3440				230.8538126			
3441				230.8538126			
3442				230.8538126			
3443				230.8538126			
3444				230.8538126			
3445				230.8538126			
3446				230.8538126			
3447				230.8538126			
3448				230.8538126			
3449				230.8538126			
3450				230.8538126			
3451				230.8538126			
3452				230.8538126			
3453				230.8538126			
3454				230.8538126			
3455				230.8538126			
3456				230.8538126			
3457				230.8538126			
3458				230.8538126			
3459				230.8538126			
3460				230.8538126			
3461				230.8538126			
3462				230.8538126			
3463				230.8538126			
3464				230.8538126			
3465				230.8538126			
3466				230.8538126			
3467				230.8538126			
3468				230.8538126			
3469				230.8538126			
3470				230.8538126			
3471				230.8538126			
3472				230.8538126			
3473				230.8538126			
3474				230.8538126			
3475				230.8538126			
3476				230.8538126			
3477				230.8538126			
3478				230.8538126			
3479				230.8538126			
3480				230.8538126			
3481				230.8538126			
3482				230.8538126			
3483				230.8538126			
3484				230.8538126			
3485				230.8538126			
3486				230.8538126			
3487				230.8538126			
3488				230.8538126			
3489				230.8538126			
3490				230.8538126			
3491				230.8538126			
3492				230.8538126			
3493				230.8538126			
3494				230.8538126			
3495				230.8538126			
3496				230.8538126			
3497				230.8538126			
3498				230.8538126			
3499				230.8538126			
3500				230.8538126			
3501				230.8538126			
3502				230.8538126			
3503				230.8538126			
3504				230.8538126			
3505				230.8538126			
3506				230.8538126			
3507				230.8538126			
3508				230.8538126			
3509				230.8538126			
3510				230.8538126			
3511				230.8538126			
3512				230.8538126			
3513				230.8538126			
3514				230.8538126			
3515				230.8538126			
3516				230.8538126			
3517				230.8538126			
3518				230.8538126			
3519				230.8538126			
3520				230.8538126			
3521				230.8538126			
3522				230.8538126			
3523				230.8538126			
3524				230.8538126			
3525				230.8538126			
3526				230.8538126			
3527				230.8538126			
3528				230.8538126			
3529				230.8538126			
3530				230.8538126			
3531				230.8538126			
3532				230.8538126			
3533				230.8538126			
3534				230.8538126			
3535				230.8538126			
3536				230.8538126			
3537				230.8538126			
3538				230.8538126			
3539				230.8538126			
3540				230.8538126			
3541				230.8538126			
3542				230.8538126			
3543				230.8538126			
3544				230.8538126			
3545				230.8538126			
3546				230.8538126			
3547				230.8538126			
3548				230.8538126			
3549				230.8538126			
3550				230.8538126			
3551				230.8538126			
3552				230.8538126			
3553				230.8538126			
3554				230.8538126			
3555				230.8538126			
3556				230.8538126			
3557				230.8538126			
3558				230.8538126			
3559				230.8538126			
3560				230.8538126			
3561				230.8538126			
3562				230.8538126			
3563				230.8538126			
3564				230.8538126			
3565				230.8538126			
3566				230.8538126			
3567				230.8538126			
3568				230.8538126			
3569				230.8538126			
3570				230.8538126			
3571				230.8538126			
3572				230.8538126			
3573				230.8538126			
3574				230.8538126			
3575				230.8538126			
3576				230.8538126			
3577				230.8538126			
3578				230.8538126			
3579				230.8538126			
3580				230.8538126			
3581				230.8538126			
3582				230.8538126			
3583				230.8538126			
3584				230.8538126			
3585				230.8538126			
3586				230.8538126			
3587				230.8538126			
3588				230.8538126			
3589				230.8538126			
3590				230.8538126			
3591				230.8538126			
3592				230.8538126			
3593				230.8538126			
3594				230.8538126			
3595				230.8538126			
3596				230.8538126			
3597				230.8538126			
3598				230.8538126			
3599				230.8538126			
3600				230.8538126			
3601				230.8538126			
3602				230.8538126			
3603				230.8538126			
3604				230.8538126			
3605				230.8538126			
3606				230.8538126			
3607				230.8538126			
3608				230.8538126			
3609				230.8538126			
3610				230.8538126			
3611				230.8538126			
3612				230.8538126			
3613				230.8538126			
3614				230.8538126			
3615				230.8538126			
3616				230.8538126			
3617				230.8538126			
3618				230.8538126			
3619				230.8538126			
3620				230.8538126			
3621				230.8538126			
3622				230.8538126			
3623				230.8538126			
3624				230.8538126			
3625				230.8538126			
3626				230.8538126			
3627				230.8538126			
3628				230.8538126			
3629				230.8538126			
3630				230.8538126			
3631				230.8538126			
3632				230.8538126			
3633				230.8538126			
3634				230.8538126			
3635				230.8538126			
3636				230.8538126			
3637				230.8538126			
3638				230.8538126			
3639				230.8538126			
3640				230.8538126			
3641				230.8538126			
3642				230.8538126			
3643				230.8538126			
3644				230.8538126			
3645				230.8538126			
3646				230.8538126			
3647				230.8538126			
3648				230.8538126			
3649				230.8538126			
3650				230.8538126			
3651				230.8538126			
3652				230.8538126			
3653				230.8538126			
3654				230.8538126			
3655				230.8538126			
3656				230.8538126			
3657				230.8538126			
3658				230.8538126			
3659				230.8538126			
3660				230.8538126			
3661				230.8538126			
3662				230.8538126			
3663				230.8538126			
3664				230.8538126			
3665				230.8538126			
3666				230.8538126			
3667				230.8538126			
3668				230.8538126			
3669				230.8538126			
3670				230.8538126			
3671				230.8538126			
3672				230.8538126			
3673				230.8538126			
3674				230.8538126			
3675				230.8538126			
3676				230.8538126			
3677				230.8538126			
3678				230.8538126			
3679				230.8538126			
3680				230.8538126			
3681				230.8538126			
3682				230.8538126			
3683				230.8538126			
3684				230.8538126			
3685				230.8538126			
3686				230.8538126			
3687				230.8538126			
3688				230.8538126			
3689				230.8538126			
3690				230.8538126			
3691				230.8538126			
3692				230.8538126			
3693				230.8538126			
3694				230.8538126			
3695				230.8538126			
3696				230.8538126			
3697				230.8538126			
3698				230.8538126			
3699				230.8538126			
3700				230.8538126			
3701				230.8538126			
3702				230.8538126			
3703				230.8538126			
3704				230.8538126			
3705				230.8538126			
3706				230.8538126			
3707				230.8538126			
3708				230.8538126			
3709				230.8538126			
3710				230.8538126			
3711				230.8538126			
3712				230.8538126			
3713				230.8538126			
3714				230.8538126			
3715				230.8538126			
3716				230.8538126			
3717				230.8538126			
3718				230.8538126			
3719				230.8538126			
3720				230.8538126			
3721				230.8538126			
3722				230.8538126			
3723				230.8538126			
3724				230.8538126			
3725				230.8538126			
3726				230.8538126			
3727				230.8538126			
3728				230.8538126			
3729				230.8538126			
3730				230.8538126			
3731				230.8538126			
3732				230.8538126			
3733				230.8538126			
3734				230.8538126			
3735				230.8538126			
3736				230.8538126			
3737				230.8538126			
3738				230.8538126			
3739				230.8538126			
3740				230.8538126			
3741				230.8538126			
3742				230.8538126			
3743				230.8538126			
3744				230.8538126			
3745				230.8538126			
3746				230.8538126			
3747				230.8538126			
3748				230.8538126			
3749				230.8538126			
3750				230.8538126			
3751				230.8538126			
3752				230.8538126			
3753				230.8538126			
3754				230.8538126			
3755				230.8538126			
3756				230.8538126			
3757				230.8538126			
3758				230.8538126			
3759				230.8538126			
3760				230.8538126			
3761				230.8538126			
3762				230.8538126			
3763				230.8538126			
3764				230.8538126			
3765				230.8538126			
3766				230.8538126			
3767				230.8538126			
3768				230.8538126			
3769				230.8538126			
3770				230.8538126			
3771				230.8538126			
3772				230.8538126			
3773				230.8538126			
3774				230.8538126			
3775				230.8538126			
3776				230.8538126			
3777				230.8538126			
3778				230.8538126			
3779				230.8538126			
3780				230.8538126			
3781				230.8538126			
3782				230.8538126			
3783				230.8538126			
3784				230.8538126			
3785				230.8538126			
3786				230.8538126			
3787				230.8538126			
3788				230.8538126			
3789				230.8538126			
3790				230.8538126			
3791				230.8538126			
3792				230.8538126			
3793				230.8538126			
3794				230.8538126			
3795				230.8538126			
3796				230.8538126			
3797				230.8538126			
3798				230.8538126			
3799				230.8538126			
3800				230.8538126			
3801				230.8538126			
3802				230.8538126			
3803				230.8538126			
3804				230.8538126			
3805				230.8538126			
3806				230.8538126			
3807				230.8538126			
3808				230.8538126			
3809				230.8538126			
3810				230.8538126			
3811				230.8538126			
3812				230.8538126			
3813				230.8538126			
3814				230.8538126			
3815				230.8538126			
3816				230.8538126			
3817				230.8538126			
3818				230.8538126			
3819				230.8538126			
3820				230.8538126			
3821				230.8538126			
3822				230.8538126			
3823				230.8538126			
3824				230.8538126			
3825				230.8538126			
3826				230.8538126			
3827				230.8538126			
3828				230.8538126			
3829				230.8538126			
3830				230.8538126			
3831				230.8538126			
3832				230.8538126			
3833				230.8538126			
3834				230.8538126			
3835				230.8538126			
3836				230.8538126			
3837				230.8538126			
3838				230.8538126			
3839				230.8538126			
3840				230.8538126			
3841				230.8538126			
3842				230.8538126			
3843				230.8538126			
3844				230.8538126			
3845				230.8538126			
3846				230.8538126			
3847				230.8538126			
3848				230.8538126			
3849				230.8538126			
3850				230.8538126			
3851				230.8538126			
3852				230.8538126			
3853				230.8538126			
3854				230.8538126			
3855				230.8538126			
3856				230.8538126			
3857				230.8538126			
3858				230.8538126			
3859				230.8538126			
3860				230.8538126			
3861				230.8538126			
3862				230.8538126			
3863				230.8538126			
3864				230.8538126			
3865				230.8538126			
3866				230.8538126			
3867				230.8538126			
3868				230.8538126			
3869				230.8538126			
3870				230.8538126			
3871				230.8538126			
3872				230.8538126			
3873				230.8538126			
3874				230.8538126			
3875				230.8538126			
3876				230.8538126			
3877				230.8538126			
3878				230.8538126			
3879				230.8538126			
3880				230.8538126			
3881				230.8538126			
3882				230.8538126			
3883				230.8538126			
3884				230.8538126			
3885				230.8538126			
3886				230.8538126			
3887				230.8538126			
3888				230.8538126			
3889				230.8538126			
3890				230.8538126			
3891				230.8538126			
3892				230.8538126			
3893				230.8538126			
3894				230.8538126			
3895				230.8538126			
3896				230.8538126			
3897				230.8538126			
3898				230.8538126			
3899				230.8538126			
3900				230.8538126			
3901				230.8538126			
3902				230.8538126			
3903				230.8538126			
3904				230.8538126			
3905				230.8538126			
3906				230.8538126			
3907				230.8538126			
3908				230.8538126			
3909				230.8538126			
3910				230.8538126			
3911				230.8538126			
3912				230.8538126			
3913				230.8538126			
3914				230.8538126			
3915				230.8538126			
3916				230.8538126			
3917				230.8538126			
3918				230.8538126			
3919				230.8538126			
3920				230.8538126			
3921				230.8538126			
3922				230.8538126			
3923				230.8538126			
3924				230.8538126			
3925				230.8538126			
